User,Reaction Type,Reaction Date
1616,Like,1588162681
735,Like,1588164705
2792,Comment,1588168102
3390,Comment,1588164390
700,Comment,1588166267
7677,Comment,1588166960
4351,Like,1588166618
3611,Comment,1588165553
8160,Emoticon,1588166646
732,Like,1588164569
7378,Emoticon,1588167706
676,Emoticon,1588169815
694,Like,1588166412
788,Emoticon,1588164296
8019,Comment,1588164022
681,Like,1588167197
653,Emoticon,1588165440
672,Emoticon,1588161240
2957,Comment,1588166840
712,Emoticon,1588166613
7815,Emoticon,1588166504
3402,Comment,1588169492
643,Like,1588165542
1931,Like,1588164107
732,Like,1588163014
6204,Comment,1588161516
7815,Like,1588164202
7270,Like,1588167781
676,Like,1588165506
4423,Comment,1588163328
1518,Emoticon,1588165288
667,Like,1588163475
4018,Emoticon,1588165476
6944,Emoticon,1588164548
726,Comment,1588163110
5013,Comment,1588163063
660,Comment,1588163089
2238,Emoticon,1588163105
6011,Emoticon,1588164116
726,Emoticon,1588166048
808,Emoticon,1588166483
4727,Like,1588167697
5187,Emoticon,1588164662
715,Like,1588167133
735,Comment,1588165988
712,Like,1588164094
6011,Like,1588165563
680,Like,1588165096
2466,Emoticon,1588166664
654,Like,1588166681
75,Like,1588169093
708,Comment,1588164633
4915,Comment,1588166608
7813,Comment,1588164808
663,Like,1588165611
666,Emoticon,1588166976
7508,Comment,1588166955
7124,Emoticon,1588165707
6944,Like,1588164350
735,Emoticon,1588162532
7814,Comment,1588163040
2238,Like,1588167206
3402,Emoticon,1588164585
719,Like,1588169351
715,Comment,1588166853
6944,Emoticon,1588164358
714,Like,1588165522
5145,Like,1588166870
3741,Emoticon,1588163726
640,Comment,1588165272
3753,Comment,1588165203
733,Like,1588161641
4018,Comment,1588164391
6525,Comment,1588162039
672,Comment,1588162499
698,Like,1588162375
7270,Like,1588167817
2702,Like,1588166737
7677,Emoticon,1588165297
1509,Like,1588166829
1946,Comment,1588163581
736,Like,1588164410
7950,Comment,1588162549
735,Comment,1588167477
415,Like,1588167548
8642,Emoticon,1588167515
636,Comment,1588165951
725,Like,1588166030
5164,Comment,1588165769
7045,Like,1588165135
666,Emoticon,1588167041
672,Comment,1588164695
2812,Emoticon,1588165141
706,Like,1588166814
1518,Comment,1588164303
72,Comment,1588163666
732,Emoticon,1588164533
71,Emoticon,1588163897
677,Emoticon,1588163749
7812,Comment,1588163842
711,Like,1588165062
2395,Comment,1588169599
5249,Like,1588167595
666,Like,1588163568
4727,Comment,1588164769
1509,Emoticon,1588163023
657,Comment,1588166584
9087,Comment,1588166018
287,Comment,1588166528
5013,Emoticon,1588164626
5187,Comment,1588164831
4727,Like,1588165659
669,Emoticon,1588163515
66,Like,1588163977
6988,Emoticon,1588167284
74,Emoticon,1588166209
673,Comment,1588163255
682,Like,1588164910
71,Emoticon,1588164723
650,Like,1588167434
75,Emoticon,1588164611
723,Comment,1588168922
2096,Comment,1588163532
4620,Emoticon,1588166948
2792,Comment,1588166080
3558,Comment,1588161809
644,Comment,1588164132
643,Comment,1588168628
1603,Emoticon,1588163186
730,Like,1588169099
1509,Comment,1588163774
7810,Emoticon,1588160675
689,Comment,1588167545
7816,Like,1588165780
693,Comment,1588163078
7816,Like,1588164942
730,Comment,1588166395
699,Emoticon,1588163998
4727,Emoticon,1588168340
734,Emoticon,1588169274
8948,Like,1588165820
5521,Comment,1588165478
689,Comment,1588166042
4351,Comment,1588162520
677,Emoticon,1588164038
654,Like,1588164694
689,Emoticon,1588167986
5921,Emoticon,1588164282
664,Like,1588166435
8647,Comment,1588165429
7045,Like,1588163357
1595,Comment,1588167927
667,Emoticon,1588165802
70,Like,1588161464
716,Emoticon,1588165735
3741,Comment,1588169576
7813,Comment,1588165456
6071,Comment,1588161210
672,Like,1588164761
640,Like,1588165423
7810,Emoticon,1588166134
736,Emoticon,1588164518
653,Comment,1588164146
708,Like,1588166117
75,Like,1588166626
3558,Like,1588163208
1500,Emoticon,1588162899
72,Emoticon,1588163966
8019,Like,1588163712
7817,Comment,1588163791
5679,Comment,1588165537
649,Emoticon,1588166666
647,Comment,1588165531
2974,Comment,1588163805
645,Comment,1588167944
2930,Emoticon,1588163498
7950,Comment,1588166078
2466,Emoticon,1588165025
663,Emoticon,1588168922
65,Comment,1588164497
640,Emoticon,1588170485
735,Emoticon,1588165543
2957,Emoticon,1588165196
67,Like,1588162892
2105,Like,1588165420
65,Like,1588163706
7045,Emoticon,1588168677
687,Like,1588162668
690,Comment,1588163338
702,Like,1588165454
808,Like,1588163328
671,Like,1588166685
4620,Like,1588167201
2771,Emoticon,1588163369
7190,Like,1588164481
642,Like,1588165932
650,Emoticon,1588163132
4591,Emoticon,1588167079
516,Like,1588164345
707,Comment,1588165317
2771,Comment,1588169742
2792,Like,1588167315
666,Emoticon,1588167748
8222,Like,1588166313
706,Comment,1588166201
661,Emoticon,1588166699
686,Emoticon,1588162982
4264,Comment,1588167439
1500,Comment,1588167918
2792,Like,1588164843
693,Like,1588166037
3753,Emoticon,1588162827
73,Comment,1588169382
712,Emoticon,1588164185
2771,Emoticon,1588163150
735,Emoticon,1588166096
5013,Emoticon,1588163046
726,Like,1588165557
73,Like,1588164355
3390,Like,1588162703
9139,Emoticon,1588165283
2096,Emoticon,1588162565
737,Emoticon,1588166321
67,Emoticon,1588165615
808,Comment,1588167136
7215,Like,1588165157
3741,Comment,1588163564
764,Emoticon,1588162360
651,Emoticon,1588162653
8222,Like,1588167003
653,Comment,1588164955
723,Emoticon,1588169287
4591,Comment,1588167629
692,Like,1588163709
4742,Like,1588165254
639,Emoticon,1588166885
7813,Like,1588164497
635,Emoticon,1588165148
73,Comment,1588166644
5164,Emoticon,1588162599
465,Like,1588170891
656,Comment,1588167652
638,Comment,1588163370
5313,Emoticon,1588162287
2400,Comment,1588163802
652,Comment,1588161611
7816,Comment,1588166445
2650,Comment,1588165102
4273,Like,1588162818
6890,Emoticon,1588167196
705,Like,1588164052
659,Emoticon,1588163198
2400,Comment,1588165370
737,Emoticon,1588162925
2771,Comment,1588166450
685,Like,1588166681
5837,Like,1588163195
687,Emoticon,1588164399
4423,Emoticon,1588167794
704,Emoticon,1588165287
704,Like,1588164425
638,Like,1588165709
4742,Comment,1588165212
698,Emoticon,1588164299
2963,Comment,1588164381
735,Comment,1588162602
66,Like,1588165041
636,Comment,1588168420
5013,Comment,1588164899
9139,Comment,1588169788
3402,Emoticon,1588164186
8948,Emoticon,1588168753
8285,Emoticon,1588164926
74,Like,1588167908
1946,Emoticon,1588166865
1792,Comment,1588165135
7215,Like,1588165825
666,Like,1588168096
652,Comment,1588164139
702,Comment,1588161269
4742,Like,1588165815
707,Like,1588166574
4018,Comment,1588165935
2963,Comment,1588166893
7045,Comment,1588165868
635,Comment,1588164287
7604,Like,1588165877
68,Like,1588163263
1931,Emoticon,1588164254
833,Emoticon,1588168728
3753,Comment,1588164713
692,Like,1588166220
731,Emoticon,1588165374
718,Emoticon,1588167832
7817,Comment,1588167577
717,Comment,1588162822
707,Emoticon,1588167287
1931,Like,1588165687
677,Like,1588167125
2141,Like,1588164642
5921,Like,1588169101
668,Like,1588167721
710,Comment,1588167143
708,Like,1588165588
709,Emoticon,1588166484
724,Like,1588166408
71,Like,1588167922
698,Emoticon,1588164217
2812,Comment,1588165905
4273,Comment,1588164858
7738,Emoticon,1588167394
2549,Like,1588169210
6572,Comment,1588165717
118,Comment,1588167067
3741,Emoticon,1588164467
648,Comment,1588168136
653,Comment,1588167479
8019,Comment,1588164190
6525,Like,1588165703
1887,Like,1588163785
729,Comment,1588161672
7677,Emoticon,1588165979
8682,Like,1588162589
5921,Comment,1588167641
8727,Emoticon,1588166377
1931,Like,1588164967
7821,Like,1588165442
4423,Emoticon,1588168015
516,Comment,1588164458
637,Comment,1588164966
3611,Emoticon,1588162976
7508,Emoticon,1588164115
2650,Comment,1588164407
74,Emoticon,1588166943
7124,Like,1588163594
9087,Comment,1588167723
659,Like,1588162791
4264,Emoticon,1588164026
8019,Comment,1588165084
684,Emoticon,1588163335
721,Emoticon,1588165340
7812,Comment,1588163876
732,Emoticon,1588165869
6011,Comment,1588162804
5052,Like,1588162720
705,Emoticon,1588164379
672,Comment,1588161177
730,Comment,1588161562
719,Emoticon,1588165564
670,Emoticon,1588166444
667,Comment,1588165036
4264,Emoticon,1588163368
678,Like,1588163337
2549,Emoticon,1588161396
4264,Like,1588166791
652,Comment,1588166287
666,Emoticon,1588163721
1440,Comment,1588166944
69,Like,1588165787
736,Emoticon,1588165709
5679,Comment,1588162167
8285,Comment,1588163479
1509,Like,1588165639
2963,Like,1588161500
7813,Like,1588168137
6525,Comment,1588168709
4273,Like,1588163200
1440,Emoticon,1588165182
9139,Comment,1588170381
669,Like,1588164656
704,Comment,1588164217
65,Emoticon,1588165133
674,Emoticon,1588165889
4915,Like,1588166529
2974,Like,1588165571
8592,Emoticon,1588163387
7508,Like,1588162272
1595,Comment,1588165414
2930,Like,1588161872
1167,Like,1588163605
659,Emoticon,1588163589
678,Emoticon,1588166032
728,Like,1588163549
735,Like,1588166196
678,Like,1588167772
706,Like,1588169451
737,Emoticon,1588165925
657,Like,1588165810
686,Comment,1588166049
1946,Like,1588167039
67,Emoticon,1588164352
788,Like,1588164229
808,Emoticon,1588166680
75,Emoticon,1588167910
5837,Like,1588161605
8285,Emoticon,1588167468
649,Like,1588167605
2395,Like,1588166351
3611,Comment,1588163776
4915,Like,1588165786
712,Like,1588165579
648,Like,1588170412
808,Emoticon,1588164813
1931,Comment,1588165680
7190,Like,1588164629
6007,Emoticon,1588167419
808,Comment,1588165523
3753,Emoticon,1588162061
652,Comment,1588165195
705,Like,1588165558
8019,Emoticon,1588163634
3611,Like,1588166142
656,Emoticon,1588163435
642,Like,1588168893
690,Like,1588165378
4351,Comment,1588164124
8160,Like,1588165539
808,Emoticon,1588164136
2096,Like,1588161481
2650,Emoticon,1588166787
639,Like,1588163786
677,Comment,1588165483
639,Like,1588166741
665,Emoticon,1588164195
9087,Comment,1588169091
716,Emoticon,1588166627
6204,Like,1588164391
671,Emoticon,1588167899
7508,Comment,1588164660
717,Emoticon,1588161691
734,Like,1588164678
1509,Like,1588164660
5679,Emoticon,1588164417
4160,Comment,1588161702
718,Emoticon,1588165098
676,Comment,1588165138
724,Like,1588164152
695,Comment,1588166434
70,Emoticon,1588164209
665,Like,1588164823
516,Emoticon,1588164297
8222,Comment,1588169008
678,Like,1588167528
1792,Like,1588165142
8682,Emoticon,1588163531
710,Emoticon,1588164884
1887,Like,1588167999
71,Emoticon,1588166446
703,Like,1588163854
654,Emoticon,1588163943
2957,Like,1588166189
686,Like,1588167019
8727,Like,1588166206
4351,Comment,1588164029
640,Emoticon,1588163361
7378,Like,1588166938
7817,Emoticon,1588163818
662,Emoticon,1588165567
2963,Emoticon,1588163193
669,Like,1588168005
635,Emoticon,1588168386
690,Emoticon,1588167596
673,Comment,1588167461
650,Emoticon,1588169402
1931,Emoticon,1588164490
737,Like,1588163265
685,Comment,1588164260
641,Emoticon,1588167552
699,Comment,1588168074
71,Comment,1588164064
642,Comment,1588166495
2395,Comment,1588165074
708,Like,1588163272
3741,Comment,1588163531
734,Comment,1588166377
118,Emoticon,1588165001
287,Comment,1588166646
733,Like,1588162930
1792,Comment,1588167575
5187,Like,1588167353
71,Like,1588167591
705,Like,1588166437
7816,Comment,1588163578
1518,Like,1588166715
1074,Emoticon,1588164247
662,Comment,1588166347
8729,Comment,1588163039
5679,Emoticon,1588165235
667,Comment,1588165276
7821,Emoticon,1588163056
7378,Like,1588162754
706,Like,1588168229
681,Emoticon,1588161571
634,Comment,1588166075
8647,Like,1588162285
4902,Emoticon,1588164470
729,Emoticon,1588164081
648,Comment,1588164112
729,Like,1588165802
7821,Like,1588163429
2400,Like,1588161689
4750,Emoticon,1588168070
723,Comment,1588162266
67,Comment,1588163520
687,Comment,1588163116
685,Emoticon,1588164738
654,Emoticon,1588161541
2141,Like,1588167013
7814,Like,1588166848
4264,Like,1588163599
4395,Comment,1588162224
653,Like,1588163858
2974,Emoticon,1588165509
3741,Like,1588162503
8592,Emoticon,1588162529
2974,Emoticon,1588164298
5164,Like,1588164608
1792,Emoticon,1588166369
6007,Like,1588163858
7810,Comment,1588163159
702,Comment,1588163348
694,Like,1588164296
69,Emoticon,1588166747
4264,Like,1588166444
8019,Emoticon,1588167795
729,Comment,1588165505
764,Comment,1588161234
4273,Like,1588164762
6890,Emoticon,1588165067
4727,Like,1588167077
639,Comment,1588166202
7810,Emoticon,1588161935
6715,Like,1588165973
640,Like,1588168317
678,Comment,1588166173
706,Emoticon,1588163811
4351,Comment,1588166311
4620,Like,1588166035
707,Comment,1588169277
682,Comment,1588165924
4423,Emoticon,1588164623
1616,Comment,1588164246
2141,Comment,1588164183
720,Emoticon,1588165219
2957,Comment,1588163163
4750,Comment,1588165287
732,Emoticon,1588167003
643,Like,1588165010
736,Comment,1588164713
4264,Comment,1588163898
118,Like,1588165194
2812,Emoticon,1588164211
4423,Like,1588163241
73,Emoticon,1588167879
7811,Comment,1588163993
1616,Like,1588163856
649,Emoticon,1588166261
701,Emoticon,1588167062
4915,Emoticon,1588167406
7738,Comment,1588165562
708,Emoticon,1588165625
8948,Like,1588168370
717,Emoticon,1588165044
2549,Comment,1588165271
4351,Emoticon,1588164270
4423,Comment,1588165751
6204,Comment,1588164193
1603,Like,1588166941
4620,Comment,1588163628
647,Emoticon,1588163872
8729,Comment,1588164247
695,Emoticon,1588165767
2400,Like,1588166218
70,Like,1588166150
7215,Comment,1588168568
699,Emoticon,1588167220
4740,Emoticon,1588164067
703,Emoticon,1588164136
729,Emoticon,1588163993
4591,Emoticon,1588161930
688,Comment,1588165384
648,Like,1588164423
644,Emoticon,1588163735
8948,Emoticon,1588165790
731,Emoticon,1588162482
6525,Emoticon,1588166345
5145,Comment,1588163842
639,Comment,1588164656
5679,Like,1588166669
2473,Like,1588166483
671,Comment,1588162751
5313,Comment,1588165387
728,Emoticon,1588167205
734,Comment,1588165880
672,Like,1588164167
706,Comment,1588166687
734,Like,1588164015
646,Comment,1588166631
690,Like,1588163725
4740,Comment,1588164292
4160,Comment,1588165454
3741,Like,1588167262
7950,Like,1588162744
690,Emoticon,1588167438
659,Emoticon,1588165940
5313,Like,1588163860
7241,Like,1588166917
5679,Emoticon,1588167814
650,Like,1588163096
6890,Emoticon,1588170249
4902,Comment,1588162003
639,Like,1588164814
1595,Comment,1588163406
7241,Comment,1588166918
678,Emoticon,1588162070
4915,Comment,1588163479
695,Comment,1588167042
717,Like,1588162222
8647,Comment,1588162101
1603,Like,1588166806
7604,Comment,1588164180
726,Comment,1588162967
118,Like,1588164415
641,Emoticon,1588165468
4620,Comment,1588167460
692,Comment,1588165617
709,Comment,1588166609
6572,Emoticon,1588164760
7241,Emoticon,1588163054
8729,Comment,1588166524
516,Like,1588166426
8592,Emoticon,1588164017
708,Like,1588169719
688,Emoticon,1588167056
665,Comment,1588162944
659,Like,1588168686
695,Emoticon,1588164701
732,Like,1588164344
1603,Comment,1588165079
73,Like,1588164179
3592,Like,1588166281
5013,Comment,1588163791
2466,Emoticon,1588165380
788,Comment,1588161288
726,Emoticon,1588163115
2400,Like,1588163983
719,Emoticon,1588160357
7821,Emoticon,1588166929
715,Like,1588162703
642,Like,1588166815
4742,Emoticon,1588160650
639,Like,1588166456
664,Comment,1588163102
1931,Like,1588168850
74,Emoticon,1588165162
1440,Emoticon,1588168109
709,Like,1588166292
764,Comment,1588166124
657,Emoticon,1588163454
71,Emoticon,1588164708
2650,Comment,1588169414
5145,Emoticon,1588166227
516,Emoticon,1588165050
734,Comment,1588164769
664,Like,1588162626
736,Like,1588166723
8682,Like,1588163677
655,Emoticon,1588162731
7215,Like,1588162508
720,Like,1588164385
724,Like,1588166942
702,Comment,1588166066
8727,Emoticon,1588168256
9087,Comment,1588165463
1509,Emoticon,1588165865
3558,Like,1588161989
675,Emoticon,1588167284
8160,Emoticon,1588163391
1167,Emoticon,1588165539
672,Comment,1588167359
1518,Like,1588169272
674,Like,1588162667
701,Comment,1588164448
2395,Like,1588168548
693,Comment,1588166628
671,Like,1588166642
2753,Comment,1588161740
681,Comment,1588164195
666,Like,1588164754
5013,Emoticon,1588164471
682,Emoticon,1588167222
8948,Emoticon,1588164992
1595,Like,1588165976
653,Like,1588163141
698,Like,1588166760
3402,Emoticon,1588163581
693,Emoticon,1588164440
665,Emoticon,1588166443
1167,Comment,1588168065
655,Like,1588162109
727,Like,1588167405
1518,Emoticon,1588162320
3402,Like,1588165176
3390,Comment,1588162731
4018,Comment,1588166799
652,Like,1588163795
4160,Like,1588164997
4750,Like,1588164321
7821,Comment,1588166849
669,Like,1588165250
70,Emoticon,1588166042
4160,Emoticon,1588168657
729,Like,1588165519
7215,Comment,1588170097
650,Like,1588167000
7738,Comment,1588167045
685,Like,1588166434
726,Like,1588160617
1500,Emoticon,1588167861
1074,Comment,1588166339
2105,Emoticon,1588162451
722,Like,1588168919
657,Like,1588164651
4264,Like,1588161646
647,Like,1588165227
732,Emoticon,1588164953
2957,Like,1588163750
726,Emoticon,1588164830
465,Emoticon,1588166394
1074,Like,1588162199
695,Like,1588161410
730,Comment,1588165020
699,Comment,1588164911
2974,Comment,1588166351
764,Comment,1588166157
657,Comment,1588165367
1616,Emoticon,1588162739
698,Emoticon,1588160620
8222,Emoticon,1588164315
7270,Comment,1588162938
677,Comment,1588165402
6572,Emoticon,1588166343
656,Emoticon,1588165518
735,Emoticon,1588163202
702,Emoticon,1588166868
688,Like,1588165862
2974,Emoticon,1588165504
7950,Emoticon,1588166059
736,Like,1588166165
2957,Comment,1588162434
8592,Like,1588166941
8160,Comment,1588168878
643,Comment,1588163569
733,Like,1588165339
665,Like,1588166160
692,Comment,1588166353
5521,Like,1588165525
6204,Emoticon,1588165941
693,Emoticon,1588164336
415,Like,1588165530
1595,Comment,1588165867
736,Emoticon,1588165073
706,Emoticon,1588167524
70,Like,1588167839
5187,Emoticon,1588162860
7815,Comment,1588161865
716,Like,1588165035
7814,Emoticon,1588165508
7821,Comment,1588164529
2105,Emoticon,1588168355
703,Emoticon,1588163509
2238,Like,1588165049
833,Like,1588161391
2466,Emoticon,1588167059
74,Emoticon,1588165892
720,Like,1588165121
4902,Like,1588167562
8729,Like,1588165489
118,Like,1588165221
70,Comment,1588165315
639,Like,1588164001
65,Comment,1588167418
3390,Like,1588167000
17,Comment,1588167677
3402,Like,1588164102
4915,Like,1588165798
764,Emoticon,1588165329
118,Like,1588164615
3808,Emoticon,1588168097
711,Emoticon,1588163053
711,Like,1588165038
17,Like,1588165631
728,Comment,1588168029
71,Emoticon,1588167206
5249,Emoticon,1588168656
